sample,time_s,validNodes,averageQuality,reserveCurrent,reservePercent,reserveRechargeRate,reserveDrainRate,phaseSupportN,thrusterSupportN,automaticThrusterSupportN,manualThrusterSupportN,captureState,surfaceLoss,assistActive,weakSurface,raceSurface
9474,94.7414,0,0.000,44.715,0.4472,0.000,27.000,0.0,612904.6,279843.5,333061.1,Airborne,0,0,0,0
9476,94.7614,0,0.000,44.175,0.4418,0.000,27.000,0.0,617210.7,284157.3,333053.4,Airborne,0,0,0,0
9478,94.7814,0,0.000,43.635,0.4364,0.000,27.000,0.0,621774.5,288711.6,333062.9,Airborne,0,0,0,0
9480,94.8014,0,0.000,43.095,0.4310,0.000,27.000,0.0,626699.1,293656.5,333042.6,Airborne,0,0,0,0
9482,94.8214,0,0.000,42.555,0.4256,0.000,27.000,0.0,631854.4,298778.1,333076.3,Airborne,0,0,0,0
9484,94.8414,0,0.000,42.015,0.4202,0.000,27.000,0.0,637215.1,304179.1,333035.9,Airborne,0,0,0,0
9486,94.8614,0,0.000,41.475,0.4148,0.000,27.000,0.0,643062.4,309973.4,333089.0,Airborne,0,0,0,0
9488,94.8814,0,0.000,40.935,0.4094,0.000,27.000,0.0,649050.5,315946.3,333104.3,Airborne,0,0,0,0
9490,94.9014,0,0.000,40.395,0.4040,0.000,27.000,0.0,655288.4,322239.0,333049.4,Airborne,0,0,0,0
9492,94.9214,0,0.000,39.855,0.3986,0.000,27.000,0.0,661885.3,328799.3,333086.0,Airborne,0,0,0,0
9494,94.9414,0,0.000,39.315,0.3932,0.000,27.000,0.0,668512.0,335511.3,333000.7,Airborne,0,0,0,0
9496,94.9614,0,0.000,38.775,0.3878,0.000,27.000,0.0,675529.4,342438.1,333091.3,Airborne,0,0,0,0
9498,94.9814,0,0.000,38.318,0.3832,0.000,18.684,0.0,386914.6,349753.1,37161.5,Airborne,0,0,0,0
9500,95.0014,0,0.000,37.858,0.3786,0.000,27.000,0.0,557900.4,204241.1,353659.3,Airborne,0,0,0,0
9502,95.0214,0,0.000,37.461,0.3746,0.000,15.213,0.0,437061.0,30229.0,406832.0,Airborne,0,0,0,0
9504,95.0414,0,0.000,37.030,0.3703,0.000,24.907,0.0,514494.2,129828.2,384666.0,Airborne,0,0,0,0
9506,95.0614,0,0.000,36.490,0.3649,0.000,27.000,0.0,644365.3,250883.2,393482.1,Airborne,0,0,0,0
9508,95.0814,0,0.000,35.950,0.3595,0.000,27.000,0.0,713360.2,334542.6,378817.6,Airborne,0,0,0,0
9510,95.1014,0,0.000,35.410,0.3541,0.000,27.000,0.0,750578.6,389783.3,360795.3,Airborne,0,0,0,0
9512,95.1214,0,0.000,34.870,0.3487,0.000,27.000,0.0,777001.6,427794.8,349206.9,Airborne,0,0,0,0
9514,95.1414,0,0.000,34.330,0.3433,0.000,27.000,0.0,810051.0,455787.3,354263.7,Airborne,0,0,0,0
9516,95.1614,0,0.000,33.790,0.3379,0.000,27.000,0.0,819688.8,476143.2,343545.6,Airborne,0,0,0,0
9518,95.1814,0,0.000,33.250,0.3325,0.000,27.000,0.0,836808.0,493287.0,343521.0,Airborne,0,0,0,0
9520,95.2014,0,0.000,32.710,0.3271,0.000,27.000,0.0,846266.1,507869.4,338396.8,Airborne,0,0,0,0
9522,95.2214,0,0.000,32.170,0.3217,0.000,27.000,0.0,855565.5,517210.0,338355.5,Airborne,0,0,0,0
9524,95.2414,0,0.000,31.630,0.3163,0.000,27.000,0.0,859436.9,516262.7,343174.2,Airborne,0,0,0,0
9526,95.2614,0,0.000,31.090,0.3109,0.000,27.000,0.0,867104.8,509631.7,357473.1,Airborne,0,0,0,0
9528,95.2814,0,0.000,30.550,0.3055,0.000,27.000,0.0,864575.8,511995.2,352580.5,Airborne,0,0,0,0
9530,95.3014,0,0.000,30.010,0.3001,0.000,27.000,0.0,878344.2,521438.8,356905.4,Airborne,0,0,0,0
9532,95.3214,0,0.000,29.470,0.2947,0.000,27.000,0.0,885869.4,529567.3,356302.2,Airborne,0,0,0,0
9534,95.3414,0,0.000,28.930,0.2893,0.000,27.000,0.0,890987.6,525930.9,365056.7,Airborne,0,0,0,0
9536,95.3614,0,0.000,28.390,0.2839,0.000,27.000,0.0,893327.7,524326.3,369001.3,Airborne,0,0,0,0
9538,95.3814,0,0.000,27.850,0.2785,0.000,27.000,0.0,908290.5,514138.3,394152.2,Airborne,0,0,0,0
9540,95.4014,0,0.000,27.310,0.2731,0.000,27.000,0.0,908184.8,514435.5,393749.3,Airborne,0,0,0,0
9542,95.4214,0,0.000,26.770,0.2677,0.000,27.000,0.0,907786.6,514666.0,393120.6,Airborne,0,0,0,0
9544,95.4414,0,0.000,26.391,0.2639,0.000,20.010,0.0,570192.6,515938.2,54254.5,Airborne,0,0,0,0
9546,95.4614,0,0.000,26.029,0.2603,0.000,17.361,0.0,522217.4,491977.0,30240.5,Airborne,0,0,0,0
9548,95.4814,0,0.000,25.681,0.2568,0.000,16.853,0.0,390345.8,365385.8,24960.0,Airborne,0,0,0,0
9550,95.5014,0,0.000,25.301,0.2530,0.000,19.212,0.0,326226.6,271282.6,54944.0,Airborne,0,0,0,0
9552,95.5214,0,0.000,24.910,0.2491,0.000,20.832,0.0,279773.9,204806.9,74967.0,Airborne,0,0,0,0
9554,95.5414,0,0.000,24.506,0.2451,0.000,20.233,0.0,226899.7,161900.1,64999.6,Airborne,0,0,0,0
9556,95.5614,0,0.000,24.110,0.2411,0.000,19.015,0.0,204279.4,131645.1,72634.3,Airborne,0,0,0,0
9558,95.5814,0,0.000,23.711,0.2371,0.000,20.110,0.0,200914.4,105820.3,95094.1,Airborne,0,0,0,0
9560,95.6014,0,0.000,23.291,0.2329,0.000,21.125,0.0,207267.7,83681.1,123586.6,Airborne,0,0,0,0
9562,95.6214,0,0.000,22.877,0.2288,0.000,21.196,0.0,217861.3,68883.6,148977.7,Airborne,0,0,0,0
9564,95.6414,0,0.000,22.456,0.2246,0.000,21.039,0.0,226475.1,59469.5,167005.6,Airborne,0,0,0,0
9566,95.6614,0,0.000,22.035,0.2203,0.000,21.070,0.0,207904.0,55476.2,152427.7,Airborne,0,0,0,0
9568,95.6814,0,0.000,21.624,0.2162,0.000,21.171,0.0,215942.1,53741.0,162201.1,Airborne,0,0,0,0
9570,95.7014,0,0.000,21.199,0.2120,0.000,21.327,0.0,215535.6,52956.6,162579.0,Airborne,0,0,0,0
9572,95.7214,0,0.000,20.769,0.2077,0.000,21.499,0.0,201117.1,52615.0,148502.1,Airborne,0,0,0,0
9574,95.7414,0,0.000,20.346,0.2035,0.000,21.642,0.0,206805.9,51801.7,155004.2,Airborne,0,0,0,0
9576,95.7614,0,0.000,19.910,0.1991,0.000,21.939,0.0,186615.1,52204.0,134411.0,Airborne,0,0,0,0
9578,95.7814,0,0.000,19.464,0.1946,0.000,22.416,0.0,221427.0,57281.2,164145.8,Airborne,0,0,0,0
9580,95.8014,0,0.000,19.009,0.1901,0.000,22.834,0.0,190708.2,62191.2,128517.0,Airborne,0,0,0,0
9582,95.8214,0,0.000,18.563,0.1856,0.000,23.155,0.0,208662.4,65314.4,143347.9,Airborne,0,0,0,0
9584,95.8414,0,0.000,18.098,0.1810,0.000,23.415,0.0,180928.8,68292.6,112636.2,Airborne,0,0,0,0
9586,95.8614,0,0.000,17.667,0.1767,0.000,20.788,0.0,132754.0,71761.4,60992.6,Airborne,0,0,0,0
9588,95.8814,0,0.000,17.249,0.1725,0.000,20.669,0.0,129413.7,73978.2,55435.5,Airborne,0,0,0,0
9590,95.9014,0,0.000,16.857,0.1686,0.000,18.948,0.0,91975.7,80041.3,11934.4,Airborne,0,0,0,0
9592,95.9214,0,0.000,16.471,0.1647,0.000,19.032,0.0,89913.3,84121.2,5792.1,Airborne,0,0,0,0
9594,95.9414,0,0.000,16.108,0.1611,0.000,17.265,0.0,86892.2,86892.2,0.0,Airborne,0,0,0,0
9596,95.9614,0,0.000,15.763,0.1576,0.000,16.470,0.0,109948.3,95301.8,14646.5,Airborne,0,0,0,0
9598,95.9814,0,0.000,15.468,0.1547,0.000,15.816,0.0,117510.0,88471.7,29038.4,Airborne,0,0,0,0
9600,96.0014,0,0.000,15.131,0.1513,0.000,17.433,0.0,121331.0,70900.6,50430.4,Airborne,0,0,0,0
9602,96.0214,0,0.000,14.786,0.1479,0.000,16.450,0.0,114012.2,76569.5,37442.7,Airborne,0,0,0,0
9604,96.0414,0,0.000,14.423,0.1442,0.000,17.377,0.0,116034.2,75951.3,40082.9,Airborne,0,0,0,0
9606,96.0614,0,0.000,14.093,0.1409,0.000,16.831,0.0,106770.8,82098.1,24672.7,Airborne,0,0,0,0
9608,96.0814,0,0.000,13.749,0.1375,0.000,19.307,0.0,121436.4,83606.7,37829.7,Airborne,0,0,0,0
9610,96.1014,0,0.000,13.383,0.1338,0.000,18.874,0.0,126139.2,87627.6,38511.6,Airborne,0,0,0,0
9612,96.1214,0,0.000,13.051,0.1305,0.000,15.898,0.0,126406.7,110045.1,16361.6,Airborne,0,0,0,0
9614,96.1414,0,0.000,12.738,0.1274,0.000,15.094,0.0,130147.3,119182.7,10964.6,Airborne,0,0,0,0
9616,96.1614,0,0.000,12.471,0.1247,0.000,13.469,0.0,128110.5,125387.3,2723.2,Airborne,0,0,0,0
9618,96.1814,0,0.000,12.212,0.1221,0.000,12.600,0.0,127432.9,127432.9,0.0,Airborne,0,0,0,0
9620,96.2014,0,0.000,11.967,0.1197,0.000,12.191,0.0,129493.1,129493.1,0.0,Airborne,0,0,0,0
9622,96.2214,0,0.000,11.724,0.1172,0.000,12.206,0.0,131091.5,131091.5,0.0,Airborne,0,0,0,0
9624,96.2414,0,0.000,11.475,0.1148,0.000,12.515,0.0,134866.2,134866.2,0.0,Airborne,0,0,0,0
9626,96.2614,0,0.000,11.218,0.1122,0.000,12.968,0.0,138825.4,138825.4,0.0,Airborne,0,0,0,0
9628,96.2814,0,0.000,10.950,0.1095,0.000,13.556,0.0,143617.6,143617.6,0.0,Airborne,0,0,0,0
9630,96.3014,0,0.000,10.670,0.1067,0.000,14.183,0.0,149110.3,149110.3,0.0,Airborne,0,0,0,0
9632,96.3214,0,0.000,10.380,0.1038,0.000,14.484,0.0,152162.1,152162.1,0.0,Airborne,0,0,0,0
9634,96.3414,0,0.000,10.090,0.1009,0.000,14.487,0.0,152649.6,152649.6,0.0,Airborne,0,0,0,0
9636,96.3614,0,0.000,9.800,0.0980,0.000,14.526,0.0,153675.1,153675.1,0.0,Airborne,0,0,0,0
9638,96.3814,0,0.000,9.509,0.0951,0.000,14.574,0.0,154896.7,154896.7,0.0,Airborne,0,0,0,0
9640,96.4014,0,0.000,9.217,0.0922,0.000,14.608,0.0,155983.9,155983.9,0.0,Airborne,0,0,0,0
9642,96.4214,0,0.000,8.924,0.0892,0.000,14.618,0.0,156705.6,156705.6,0.0,Airborne,0,0,0,0
9644,96.4414,0,0.000,8.632,0.0863,0.000,14.575,0.0,156699.9,156699.9,0.0,Airborne,0,0,0,0
9646,96.4614,0,0.000,8.342,0.0834,0.000,14.500,0.0,156231.4,156231.4,0.0,Airborne,0,0,0,0
9648,96.4814,0,0.000,8.054,0.0805,0.000,14.379,0.0,155124.6,155124.6,0.0,Airborne,0,0,0,0
9650,96.5014,0,0.000,7.769,0.0777,0.000,14.209,0.0,153327.9,153327.9,0.0,Airborne,0,0,0,0
9652,96.5214,0,0.000,7.487,0.0749,0.000,14.014,0.0,151225.0,151225.0,0.0,Airborne,0,0,0,0
9654,96.5414,0,0.000,7.210,0.0721,0.000,13.802,0.0,148938.1,148938.1,0.0,Airborne,0,0,0,0
9656,96.5614,0,0.000,6.938,0.0694,0.000,13.568,0.0,146410.7,146410.7,0.0,Airborne,0,0,0,0
9658,96.5814,0,0.000,6.670,0.0667,0.000,13.327,0.0,143815.7,143815.7,0.0,Airborne,0,0,0,0
9660,96.6014,0,0.000,6.407,0.0641,0.000,13.082,0.0,141166.1,141166.1,0.0,Airborne,0,0,0,0
9662,96.6214,0,0.000,6.078,0.0608,0.000,19.247,0.0,205459.3,137851.1,67608.2,Airborne,0,0,0,0
9664,96.6414,0,0.000,5.641,0.0564,0.000,23.229,0.0,251894.1,133500.5,118393.6,Airborne,0,0,0,0
9666,96.6614,0,0.000,5.165,0.0516,0.000,24.048,0.0,260464.2,130417.3,130046.8,Airborne,0,0,0,0
9668,96.6814,0,0.000,4.706,0.0471,0.000,23.022,0.0,237933.3,126735.0,111198.3,Airborne,0,0,0,0
9670,96.7014,0,0.000,4.262,0.0426,0.000,22.686,0.0,223704.3,124308.0,99396.3,Airborne,0,0,0,0
9672,96.7214,0,0.000,3.803,0.0380,0.000,22.453,0.0,210472.0,124519.8,85952.2,Airborne,0,0,0,0
9674,96.7414,0,0.000,3.342,0.0334,0.000,21.840,0.0,189006.5,125042.6,63963.9,Airborne,0,0,0,0
9676,96.7614,0,0.000,2.859,0.0286,0.000,23.966,0.0,217702.3,129030.7,88671.6,Airborne,0,0,0,0
9678,96.7814,0,0.000,2.393,0.0239,0.000,23.019,0.0,198976.1,131532.8,67443.3,Airborne,0,0,0,0
9680,96.8014,0,0.000,1.966,0.0197,0.000,19.708,0.0,173907.5,139537.2,34370.3,Airborne,0,0,0,0
9682,96.8214,0,0.000,1.522,0.0152,0.000,21.587,0.0,186556.2,141938.3,44617.8,Airborne,0,0,0,0
9684,96.8414,0,0.000,1.154,0.0115,0.000,18.316,0.0,175423.1,152675.2,22747.9,Airborne,0,0,0,0
9686,96.8614,0,0.000,0.759,0.0076,0.000,19.754,0.0,190091.8,158397.2,31694.6,Airborne,0,0,0,0
9688,96.8814,0,0.000,0.358,0.0036,0.000,21.411,0.0,204901.4,161395.5,43505.9,Airborne,0,0,0,0
9690,96.9014,0,0.000,0.000,0.0000,0.000,16.051,0.0,156512.6,120865.5,35647.1,Airborne,0,0,0,0
9692,96.9214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9694,96.9414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9696,96.9614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9698,96.9814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9700,97.0014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9702,97.0214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9704,97.0414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9706,97.0614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9708,97.0814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9710,97.1014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9712,97.1214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9714,97.1414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9716,97.1614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9718,97.1814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9720,97.2014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9722,97.2214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9724,97.2414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9726,97.2614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9728,97.2814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9730,97.3014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9732,97.3214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9734,97.3414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9736,97.3614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9738,97.3814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9740,97.4014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9742,97.4214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9744,97.4414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9746,97.4614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9748,97.4814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9750,97.5014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9752,97.5214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9754,97.5414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9756,97.5614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9758,97.5814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9760,97.6014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9762,97.6214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9764,97.6414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9766,97.6614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9768,97.6814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9770,97.7014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9772,97.7214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9774,97.7414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9776,97.7614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9778,97.7814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9780,97.8014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9782,97.8214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9784,97.8414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9786,97.8614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9788,97.8814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9790,97.9014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9792,97.9214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9794,97.9414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9796,97.9614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9798,97.9814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9800,98.0014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9802,98.0214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9804,98.0414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9806,98.0614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9808,98.0814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9810,98.1014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9812,98.1214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9814,98.1414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9816,98.1614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9818,98.1814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9820,98.2014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9822,98.2214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9824,98.2414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9826,98.2614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9828,98.2814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9830,98.3014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9832,98.3214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9834,98.3414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9836,98.3614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9838,98.3814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9840,98.4014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9842,98.4214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9844,98.4414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9846,98.4614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9848,98.4814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9850,98.5014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9852,98.5214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9854,98.5414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9856,98.5614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9858,98.5814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9860,98.6014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9862,98.6214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9864,98.6414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9866,98.6614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9868,98.6814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9870,98.7014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9872,98.7214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9874,98.7414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9876,98.7614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9878,98.7814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9880,98.8014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9882,98.8214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9884,98.8414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9886,98.8614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9888,98.8814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9890,98.9014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9892,98.9214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9894,98.9414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9896,98.9614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9898,98.9814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9900,99.0014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9902,99.0214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9904,99.0414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9906,99.0614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9908,99.0814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9910,99.1014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9912,99.1214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9914,99.1414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9916,99.1614,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9918,99.1814,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9920,99.2014,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9922,99.2214,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
9924,99.2414,0,0.000,0.000,0.0000,0.000,0.000,0.0,0.0,0.0,0.0,Airborne,0,0,0,0
